basket_id,user_id,timestamp,item_id,price
basket_1871,user_219,2023-01-07 10:07:49,item_7,62.24
basket_1871,user_219,2023-01-07 10:07:49,item_3,27.0
basket_1871,user_219,2023-01-07 10:07:49,item_24,66.42
basket_1151,user_251,2023-01-07 13:31:56,item_2,3621.42
basket_1151,user_251,2023-01-07 13:31:56,item_7,311.2
basket_1151,user_251,2023-01-07 13:31:56,item_1,951.02
basket_1151,user_251,2023-01-07 13:31:56,item_4,222.0
basket_1484,user_286,2023-01-07 15:07:50,item_20,114.4
basket_1484,user_286,2023-01-07 15:07:50,item_2,9053.55
basket_4603,user_238,2023-01-07 15:20:53,item_22,463.55
basket_4458,user_298,2023-01-07 16:19:43,item_3,40.5
basket_4458,user_298,2023-01-07 16:19:43,item_7,62.24
basket_166,user_421,2023-01-07 19:06:43,item_40,846.8
basket_1920,user_405,2023-01-07 19:22:39,item_1,9510.2
basket_1920,user_405,2023-01-07 19:22:39,item_2,3621.42
basket_1920,user_405,2023-01-07 19:22:39,item_135,2143.2
basket_1920,user_405,2023-01-07 19:22:39,item_12,938.86
basket_3221,user_43,2023-01-07 23:14:45,item_15,948.61
basket_3221,user_43,2023-01-07 23:14:45,item_13,528.15
basket_3221,user_43,2023-01-07 23:14:45,item_1,951.02
basket_3221,user_43,2023-01-07 23:14:45,item_65,2043.85
basket_2134,user_326,2023-01-08 10:15:44,item_10,946.42
basket_2134,user_326,2023-01-08 10:15:44,item_20,114.4
basket_2134,user_326,2023-01-08 10:15:44,item_11,1917.12
basket_2134,user_326,2023-01-08 10:15:44,item_1,4755.1
basket_2134,user_326,2023-01-08 10:15:44,item_76,2706.23
basket_1884,user_48,2023-01-08 16:12:07,item_6,11.55
basket_1884,user_48,2023-01-08 16:12:07,item_21,1552.51
basket_1884,user_48,2023-01-08 16:12:07,item_4,740.0
basket_1884,user_48,2023-01-08 16:12:07,item_1,951.02
basket_3610,user_163,2023-01-08 18:09:39,item_22,463.55
basket_3610,user_163,2023-01-08 18:09:39,item_3,40.5
basket_3610,user_163,2023-01-08 18:09:39,item_8,6.57
basket_3800,user_204,2023-01-08 18:48:11,item_20,343.2
basket_3800,user_204,2023-01-08 18:48:11,item_77,171.66
basket_3800,user_204,2023-01-08 18:48:11,item_13,105.63
basket_3800,user_204,2023-01-08 18:48:11,item_9,261.42
basket_3121,user_404,2023-01-08 22:48:59,item_1,1426.53
basket_3121,user_404,2023-01-08 22:48:59,item_60,318.27
basket_3428,user_227,2023-01-09 15:44:03,item_4,148.0
basket_3428,user_227,2023-01-09 15:44:03,item_18,79.43
basket_3428,user_227,2023-01-09 15:44:03,item_21,1552.51
basket_3428,user_227,2023-01-09 15:44:03,item_80,102.0
basket_1762,user_244,2023-01-09 18:24:07,item_7,622.4
basket_2530,user_392,2023-01-09 19:46:08,item_2,1810.71
basket_2530,user_392,2023-01-09 19:46:08,item_92,402.68
basket_2530,user_392,2023-01-09 19:46:08,item_1,2377.55
basket_2530,user_392,2023-01-09 19:46:08,item_6,23.1
basket_775,user_257,2023-01-09 23:32:08,item_32,82473.93
basket_775,user_257,2023-01-09 23:32:08,item_22,463.55
basket_431,user_415,2023-01-10 08:50:19,item_3,13.5
basket_431,user_415,2023-01-10 08:50:19,item_28,197.4
basket_431,user_415,2023-01-10 08:50:19,item_37,22943.16
basket_431,user_415,2023-01-10 08:50:19,item_1,1426.53
basket_431,user_415,2023-01-10 08:50:19,item_4,1480.0
basket_431,user_415,2023-01-10 08:50:19,item_54,1959.51
basket_3368,user_323,2023-01-10 13:21:08,item_1,1426.53
basket_3368,user_323,2023-01-10 13:21:08,item_149,118.65
basket_3368,user_323,2023-01-10 13:21:08,item_6,11.55
basket_3368,user_323,2023-01-10 13:21:08,item_43,852.1
basket_1590,user_227,2023-01-10 15:52:28,item_15,948.61
basket_1590,user_227,2023-01-10 15:52:28,item_79,355.67
basket_1590,user_227,2023-01-10 15:52:28,item_9,174.28
basket_1590,user_227,2023-01-10 15:52:28,item_44,59.37
basket_1673,user_242,2023-01-10 19:00:40,item_4,148.0
basket_1673,user_242,2023-01-10 19:00:40,item_93,290.1
basket_1673,user_242,2023-01-10 19:00:40,item_5,194.04
basket_1673,user_242,2023-01-10 19:00:40,item_30,428.55
basket_2582,user_472,2023-01-11 03:01:54,item_2,5432.13
basket_2582,user_472,2023-01-11 03:01:54,item_13,105.63
basket_2001,user_203,2023-01-11 04:45:44,item_1,951.02
basket_2001,user_203,2023-01-11 04:45:44,item_26,142.62
basket_3630,user_144,2023-01-11 07:09:56,item_4,740.0
basket_3630,user_144,2023-01-11 07:09:56,item_43,85.21
basket_3630,user_144,2023-01-11 07:09:56,item_20,114.4
basket_3630,user_144,2023-01-11 07:09:56,item_1,2377.55
basket_2148,user_8,2023-01-11 10:27:28,item_80,68.0
basket_2148,user_8,2023-01-11 10:27:28,item_12,1877.72
basket_2148,user_8,2023-01-11 10:27:28,item_9,174.28
basket_2148,user_8,2023-01-11 10:27:28,item_6,34.65
basket_2314,user_102,2023-01-11 13:23:59,item_62,135.08
basket_2314,user_102,2023-01-11 13:23:59,item_24,332.1
basket_2314,user_102,2023-01-11 13:23:59,item_20,1144.0
basket_2314,user_102,2023-01-11 13:23:59,item_113,160.12
basket_2131,user_140,2023-01-11 16:36:26,item_18,79.43
basket_2131,user_140,2023-01-11 16:36:26,item_17,200.1
basket_2131,user_140,2023-01-11 16:36:26,item_67,25821.58
basket_2131,user_140,2023-01-11 16:36:26,item_97,2004.57
basket_1730,user_365,2023-01-11 22:31:23,item_55,56135.35
basket_1730,user_365,2023-01-11 22:31:23,item_112,530.66
basket_2902,user_279,2023-01-12 02:48:55,item_4,222.0
basket_2902,user_279,2023-01-12 02:48:55,item_1,2377.55
basket_105,user_490,2023-01-12 03:25:29,item_3,135.0
basket_105,user_490,2023-01-12 03:25:29,item_55,22454.14
basket_105,user_490,2023-01-12 03:25:29,item_2,18107.1
basket_105,user_490,2023-01-12 03:25:29,item_1,475.51
basket_105,user_490,2023-01-12 03:25:29,item_6,23.1
basket_196,user_126,2023-01-12 12:56:47,item_86,1122.03
basket_196,user_126,2023-01-12 12:56:47,item_2,3621.42
basket_196,user_126,2023-01-12 12:56:47,item_3,27.0
basket_196,user_126,2023-01-12 12:56:47,item_1,475.51
basket_196,user_126,2023-01-12 12:56:47,item_58,1622.67
basket_196,user_126,2023-01-12 12:56:47,item_17,1000.5
basket_949,user_82,2023-01-13 16:04:39,item_2,1810.71
basket_949,user_82,2023-01-13 16:04:39,item_46,10467.8
basket_949,user_82,2023-01-13 16:04:39,item_107,4879.66
basket_949,user_82,2023-01-13 16:04:39,item_52,339.76
basket_949,user_82,2023-01-13 16:04:39,item_1,475.51
basket_1209,user_397,2023-01-13 20:10:13,item_7,124.48
basket_1209,user_397,2023-01-13 20:10:13,item_11,1278.08
basket_3474,user_51,2023-01-13 22:31:53,item_3,67.5
basket_3474,user_51,2023-01-13 22:31:53,item_6,34.65
basket_3474,user_51,2023-01-13 22:31:53,item_84,39465.72
basket_3474,user_51,2023-01-13 22:31:53,item_13,105.63
basket_3770,user_398,2023-01-14 01:44:03,item_74,1687.84
basket_3770,user_398,2023-01-14 01:44:03,item_3,13.5
basket_3770,user_398,2023-01-14 01:44:03,item_1,951.02
basket_3737,user_489,2023-01-14 01:57:22,item_9,174.28
basket_3737,user_489,2023-01-14 01:57:22,item_1,475.51
basket_4160,user_90,2023-01-14 07:09:07,item_5,388.08
basket_4160,user_90,2023-01-14 07:09:07,item_32,27491.31
basket_4160,user_90,2023-01-14 07:09:07,item_53,8447.66
basket_2816,user_335,2023-01-14 09:03:31,item_4,74.0
basket_4465,user_7,2023-01-14 09:57:22,item_50,1731.4
basket_4465,user_7,2023-01-14 09:57:22,item_54,653.17
basket_4465,user_7,2023-01-14 09:57:22,item_14,188.56
basket_4465,user_7,2023-01-14 09:57:22,item_89,124.26
basket_4465,user_7,2023-01-14 09:57:22,item_31,2684.3
basket_4068,user_367,2023-01-14 10:00:35,item_107,2439.83
basket_4068,user_367,2023-01-14 10:00:35,item_9,87.14
basket_4068,user_367,2023-01-14 10:00:35,item_83,154.77
basket_4068,user_367,2023-01-14 10:00:35,item_24,66.42
basket_2117,user_313,2023-01-14 19:09:06,item_4,74.0
basket_2117,user_313,2023-01-14 19:09:06,item_1,475.51
basket_2117,user_313,2023-01-14 19:09:06,item_5,194.04
basket_677,user_325,2023-01-15 01:36:46,item_35,57923.85
basket_677,user_325,2023-01-15 01:36:46,item_16,49.72
basket_3720,user_305,2023-01-15 04:04:36,item_48,323.94
basket_3720,user_305,2023-01-15 04:04:36,item_3,27.0
basket_4327,user_175,2023-01-15 08:54:13,item_14,565.68
basket_4327,user_175,2023-01-15 08:54:13,item_2,3621.42
basket_4327,user_175,2023-01-15 08:54:13,item_6,23.1
basket_4327,user_175,2023-01-15 08:54:13,item_82,666.85
basket_3756,user_106,2023-01-15 18:24:20,item_106,50424.57
basket_3756,user_106,2023-01-15 18:24:20,item_20,114.4
basket_3756,user_106,2023-01-15 18:24:20,item_3,13.5
basket_3756,user_106,2023-01-15 18:24:20,item_51,1544.8
basket_3756,user_106,2023-01-15 18:24:20,item_14,377.12
basket_3756,user_106,2023-01-15 18:24:20,item_45,5675.52
basket_200,user_226,2023-01-15 23:31:43,item_51,308.96
basket_200,user_226,2023-01-15 23:31:43,item_7,62.24
basket_200,user_226,2023-01-15 23:31:43,item_3,27.0
basket_3164,user_63,2023-01-15 23:44:45,item_39,173.88
basket_3164,user_63,2023-01-15 23:44:45,item_130,2057.0
basket_1218,user_146,2023-01-16 00:46:32,item_1,951.02
basket_1218,user_146,2023-01-16 00:46:32,item_2,1810.71
basket_1218,user_146,2023-01-16 00:46:32,item_51,154.48
basket_1218,user_146,2023-01-16 00:46:32,item_4,148.0
basket_1199,user_310,2023-01-16 01:11:30,item_70,138.81
basket_1199,user_310,2023-01-16 01:11:30,item_9,174.28
basket_1199,user_310,2023-01-16 01:11:30,item_26,142.62
basket_1199,user_310,2023-01-16 01:11:30,item_8,32.85
basket_1199,user_310,2023-01-16 01:11:30,item_2,3621.42
basket_2110,user_190,2023-01-16 01:13:30,item_1,475.51
basket_2110,user_190,2023-01-16 01:13:30,item_25,82104.6
basket_2515,user_375,2023-01-16 08:07:38,item_32,137456.55
basket_2515,user_375,2023-01-16 08:07:38,item_2,1810.71
basket_750,user_237,2023-01-16 10:06:13,item_3,27.0
basket_750,user_237,2023-01-16 10:06:13,item_1,951.02
basket_1460,user_363,2023-01-16 10:26:42,item_12,2816.58
basket_3555,user_320,2023-01-16 14:31:36,item_1,951.02
basket_3555,user_320,2023-01-16 14:31:36,item_28,197.4
basket_3555,user_320,2023-01-16 14:31:36,item_14,188.56
basket_3555,user_320,2023-01-16 14:31:36,item_13,316.89
basket_753,user_500,2023-01-16 15:09:27,item_59,25.33
basket_753,user_500,2023-01-16 15:09:27,item_14,377.12
basket_753,user_500,2023-01-16 15:09:27,item_15,1897.22
basket_753,user_500,2023-01-16 15:09:27,item_2,1810.71
basket_1847,user_83,2023-01-17 08:43:23,item_3,135.0
basket_1847,user_83,2023-01-17 08:43:23,item_51,308.96
basket_1847,user_83,2023-01-17 08:43:23,item_1,951.02
basket_1847,user_83,2023-01-17 08:43:23,item_47,253.41
basket_1847,user_83,2023-01-17 08:43:23,item_10,473.21
basket_64,user_233,2023-01-17 08:52:46,item_1,475.51
basket_64,user_233,2023-01-17 08:52:46,item_55,11227.07
basket_3761,user_55,2023-01-17 21:21:01,item_18,79.43
basket_3761,user_55,2023-01-17 21:21:01,item_11,1278.08
basket_4114,user_6,2023-01-17 21:41:45,item_134,436.4
basket_4114,user_6,2023-01-17 21:41:45,item_4,74.0
basket_2496,user_210,2023-01-18 00:12:27,item_18,79.43
basket_2496,user_210,2023-01-18 00:12:27,item_12,938.86
basket_2496,user_210,2023-01-18 00:12:27,item_85,111.6
basket_2496,user_210,2023-01-18 00:12:27,item_1,1426.53
basket_2496,user_210,2023-01-18 00:12:27,item_77,57.22
basket_1655,user_487,2023-01-18 11:29:17,item_8,6.57
basket_1655,user_487,2023-01-18 11:29:17,item_6,57.75
basket_1655,user_487,2023-01-18 11:29:17,item_28,197.4
basket_1655,user_487,2023-01-18 11:29:17,item_1,951.02
basket_1655,user_487,2023-01-18 11:29:17,item_77,57.22
basket_1655,user_487,2023-01-18 11:29:17,item_93,145.05
basket_4967,user_37,2023-01-18 17:35:30,item_6,34.65
basket_4967,user_37,2023-01-18 17:35:30,item_28,394.8
basket_2395,user_32,2023-01-18 19:52:15,item_3,27.0
basket_2395,user_32,2023-01-18 19:52:15,item_5,194.04
basket_1043,user_450,2023-01-19 02:43:28,item_5,970.2
basket_1043,user_450,2023-01-19 02:43:28,item_1,2377.55
basket_1043,user_450,2023-01-19 02:43:28,item_133,979.64
basket_1102,user_236,2023-01-19 04:17:17,item_15,948.61
basket_1102,user_236,2023-01-19 04:17:17,item_12,938.86
basket_1102,user_236,2023-01-19 04:17:17,item_13,528.15
basket_1102,user_236,2023-01-19 04:17:17,item_32,27491.31
basket_3763,user_82,2023-01-19 06:21:36,item_38,52.7
basket_3763,user_82,2023-01-19 06:21:36,item_1,475.51
basket_3763,user_82,2023-01-19 06:21:36,item_16,497.2
basket_606,user_365,2023-01-19 12:52:16,item_37,229431.6
basket_1012,user_472,2023-01-20 08:44:38,item_3,27.0
basket_1012,user_472,2023-01-20 08:44:38,item_23,573.02
basket_3152,user_204,2023-01-20 14:09:35,item_5,194.04
basket_3152,user_204,2023-01-20 14:09:35,item_7,62.24
basket_3152,user_204,2023-01-20 14:09:35,item_4,148.0
basket_3152,user_204,2023-01-20 14:09:35,item_61,98.91
basket_3123,user_133,2023-01-21 04:50:48,item_2,1810.71
basket_3123,user_133,2023-01-21 04:50:48,item_5,194.04
basket_3123,user_133,2023-01-21 04:50:48,item_45,3783.68
basket_3123,user_133,2023-01-21 04:50:48,item_27,150.25
basket_3123,user_133,2023-01-21 04:50:48,item_1,951.02
basket_134,user_314,2023-01-21 07:50:28,item_17,100.05
basket_134,user_314,2023-01-21 07:50:28,item_8,6.57
basket_134,user_314,2023-01-21 07:50:28,item_129,13352.35
basket_2417,user_269,2023-01-21 12:04:44,item_28,987.0
basket_2417,user_269,2023-01-21 12:04:44,item_1,2377.55
basket_2417,user_269,2023-01-21 12:04:44,item_46,523.39
basket_2417,user_269,2023-01-21 12:04:44,item_58,2704.45
basket_2417,user_269,2023-01-21 12:04:44,item_5,194.04
basket_2417,user_269,2023-01-21 12:04:44,item_20,343.2
basket_3208,user_464,2023-01-21 12:20:31,item_2,3621.42
basket_3208,user_464,2023-01-21 12:20:31,item_10,473.21
basket_3208,user_464,2023-01-21 12:20:31,item_4,222.0
basket_3208,user_464,2023-01-21 12:20:31,item_8,6.57
basket_3208,user_464,2023-01-21 12:20:31,item_33,1006.1
basket_3208,user_464,2023-01-21 12:20:31,item_1,2377.55
basket_3208,user_464,2023-01-21 12:20:31,item_124,3347.2
basket_1857,user_181,2023-01-21 15:15:46,item_30,142.85
basket_1857,user_181,2023-01-21 15:15:46,item_56,125.7
basket_1857,user_181,2023-01-21 15:15:46,item_2,36214.2
basket_3535,user_433,2023-01-21 17:36:54,item_87,1989.96
basket_3535,user_433,2023-01-21 17:36:54,item_29,148.86
basket_2201,user_84,2023-01-21 21:20:05,item_31,268.43
basket_2201,user_84,2023-01-21 21:20:05,item_13,316.89
basket_2201,user_84,2023-01-21 21:20:05,item_42,506.09
basket_2150,user_371,2023-01-22 04:46:36,item_30,1428.5
basket_2150,user_371,2023-01-22 04:46:36,item_135,1071.6
basket_2150,user_371,2023-01-22 04:46:36,item_119,166.9
basket_2150,user_371,2023-01-22 04:46:36,item_90,1957.24
basket_2150,user_371,2023-01-22 04:46:36,item_1,475.51
basket_2150,user_371,2023-01-22 04:46:36,item_4,74.0
basket_1686,user_271,2023-01-22 12:53:28,item_1,475.51
basket_1686,user_271,2023-01-22 12:53:28,item_17,100.05
basket_2556,user_365,2023-01-22 17:13:07,item_29,148.86
basket_2556,user_365,2023-01-22 17:13:07,item_18,158.86
basket_2556,user_365,2023-01-22 17:13:07,item_2,9053.55
basket_2556,user_365,2023-01-22 17:13:07,item_38,52.7
basket_2556,user_365,2023-01-22 17:13:07,item_35,38615.9
basket_136,user_341,2023-01-22 19:04:33,item_70,277.62
basket_76,user_390,2023-01-22 20:35:37,item_7,124.48
basket_76,user_390,2023-01-22 20:35:37,item_1,1426.53
basket_1470,user_236,2023-01-23 03:07:07,item_17,200.1
basket_1470,user_236,2023-01-23 03:07:07,item_52,509.64
basket_500,user_318,2023-01-23 07:50:05,item_2,36214.2
basket_500,user_318,2023-01-23 07:50:05,item_32,82473.93
basket_1457,user_4,2023-01-23 11:35:04,item_1,951.02
basket_1457,user_4,2023-01-23 11:35:04,item_45,3783.68
basket_1457,user_4,2023-01-23 11:35:04,item_20,114.4
basket_3315,user_486,2023-01-23 13:45:12,item_18,1588.6
basket_3315,user_486,2023-01-23 13:45:12,item_1,1426.53
basket_3315,user_486,2023-01-23 13:45:12,item_80,170.0
basket_518,user_292,2023-01-24 09:56:11,item_13,105.63
basket_518,user_292,2023-01-24 09:56:11,item_11,3195.2
basket_518,user_292,2023-01-24 09:56:11,item_2,5432.13
basket_1375,user_60,2023-01-24 10:13:47,item_50,86.57
basket_1375,user_60,2023-01-24 10:13:47,item_3,135.0
basket_1375,user_60,2023-01-24 10:13:47,item_28,394.8
basket_1283,user_134,2023-01-24 10:36:20,item_80,34.0
basket_1283,user_134,2023-01-24 10:36:20,item_77,57.22
basket_1283,user_134,2023-01-24 10:36:20,item_1,475.51
basket_2825,user_425,2023-01-24 15:01:41,item_89,248.52
basket_2825,user_425,2023-01-24 15:01:41,item_2,1810.71
basket_1002,user_473,2023-01-24 18:45:19,item_139,2180.5
basket_1002,user_473,2023-01-24 18:45:19,item_13,105.63
basket_1002,user_473,2023-01-24 18:45:19,item_80,34.0
basket_1002,user_473,2023-01-24 18:45:19,item_1,951.02
basket_1002,user_473,2023-01-24 18:45:19,item_21,1552.51
basket_3791,user_339,2023-01-24 20:12:18,item_6,23.1
basket_3791,user_339,2023-01-24 20:12:18,item_19,19390.96
basket_3791,user_339,2023-01-24 20:12:18,item_1,475.51
basket_3791,user_339,2023-01-24 20:12:18,item_12,2816.58
basket_3791,user_339,2023-01-24 20:12:18,item_2,3621.42
basket_3791,user_339,2023-01-24 20:12:18,item_16,49.72
basket_3791,user_339,2023-01-24 20:12:18,item_3,27.0
basket_1992,user_106,2023-01-24 20:54:30,item_33,402.44
basket_1992,user_106,2023-01-24 20:54:30,item_49,4536.9
basket_1992,user_106,2023-01-24 20:54:30,item_18,1588.6
basket_1992,user_106,2023-01-24 20:54:30,item_8,13.14
basket_615,user_300,2023-01-25 03:14:55,item_75,996.28
basket_615,user_300,2023-01-25 03:14:55,item_2,1810.71
basket_1444,user_147,2023-01-25 08:50:52,item_7,62.24
basket_1444,user_147,2023-01-25 08:50:52,item_2,9053.55
basket_1444,user_147,2023-01-25 08:50:52,item_119,83.45
basket_1444,user_147,2023-01-25 08:50:52,item_29,148.86
basket_1444,user_147,2023-01-25 08:50:52,item_3,27.0
basket_1444,user_147,2023-01-25 08:50:52,item_4,74.0
basket_3295,user_47,2023-01-25 18:04:16,item_6,11.55
basket_3295,user_47,2023-01-25 18:04:16,item_3,27.0
basket_3295,user_47,2023-01-25 18:04:16,item_17,200.1
basket_3295,user_47,2023-01-25 18:04:16,item_26,285.24
basket_3295,user_47,2023-01-25 18:04:16,item_28,197.4
basket_3295,user_47,2023-01-25 18:04:16,item_4,74.0
basket_3295,user_47,2023-01-25 18:04:16,item_1,475.51
basket_3322,user_148,2023-01-25 19:13:11,item_99,125.06
basket_3322,user_148,2023-01-25 19:13:11,item_76,5412.46
basket_3322,user_148,2023-01-25 19:13:11,item_53,8447.66
basket_3322,user_148,2023-01-25 19:13:11,item_37,68829.48
basket_3322,user_148,2023-01-25 19:13:11,item_10,4732.1
basket_2039,user_328,2023-01-25 20:59:02,item_13,105.63
basket_2039,user_328,2023-01-25 20:59:02,item_81,35260.52
basket_2039,user_328,2023-01-25 20:59:02,item_4,740.0
basket_2039,user_328,2023-01-25 20:59:02,item_2,3621.42
basket_2039,user_328,2023-01-25 20:59:02,item_7,311.2
basket_2042,user_181,2023-01-25 23:45:34,item_23,286.51
basket_2042,user_181,2023-01-25 23:45:34,item_13,1056.3
basket_2042,user_181,2023-01-25 23:45:34,item_111,2094.18
basket_2042,user_181,2023-01-25 23:45:34,item_8,6.57
basket_2042,user_181,2023-01-25 23:45:34,item_1,475.51
basket_4492,user_65,2023-01-26 00:08:49,item_4,74.0
basket_4492,user_65,2023-01-26 00:08:49,item_3,13.5
basket_4492,user_65,2023-01-26 00:08:49,item_1,475.51
basket_4492,user_65,2023-01-26 00:08:49,item_20,1144.0
basket_4492,user_65,2023-01-26 00:08:49,item_76,13531.15
basket_673,user_134,2023-01-26 02:41:45,item_7,186.72
basket_2285,user_474,2023-01-26 02:53:21,item_77,572.2
basket_2285,user_474,2023-01-26 02:53:21,item_93,145.05
basket_3275,user_450,2023-01-26 03:12:33,item_21,3105.02
basket_3275,user_450,2023-01-26 03:12:33,item_108,157.89
basket_3275,user_450,2023-01-26 03:12:33,item_7,62.24
basket_3275,user_450,2023-01-26 03:12:33,item_2,5432.13
basket_3275,user_450,2023-01-26 03:12:33,item_5,388.08
basket_3275,user_450,2023-01-26 03:12:33,item_129,40057.05
basket_1489,user_40,2023-01-26 09:07:30,item_19,9695.48
basket_1489,user_40,2023-01-26 09:07:30,item_9,87.14
basket_1489,user_40,2023-01-26 09:07:30,item_1,475.51
basket_1885,user_463,2023-01-26 09:50:16,item_15,948.61
basket_520,user_426,2023-01-26 14:53:52,item_14,188.56
basket_520,user_426,2023-01-26 14:53:52,item_5,970.2
